FREQ,Frequency,REF_AREA,Territory,DATA_TYPE_AGGR,Aggregate,BRKDW_INDUSTRY_NACE_REV2,Breakdown by industry (NACE Rev.2),VALUATION,Valuation (DESC),ADJUSTMENT,Adjustment (DESC),PRICE,Price (DESC),EDITION,Edition (DESC),TIME_PERIOD,Observation,OBS_STATUS,Observation status,NOTE_REF_AREA,Territory (NOTE_REF_AREA),NOTE_DATA_TYPE_AGGR,Aggregate (NOTE_DATA_TYPE_AGGR),NOTE_BRKDW_INDUSTRY_NACE_REV2,Breakdown by industry (NACE Rev.2) (NOTE_BRKDW_INDUSTRY_NACE_REV2),NOTE_VALUATION,Valuation (NOTE_VALUATION),NOTE_ADJUSTMENT,Adjustment (NOTE_ADJUSTMENT),NOTE_PRICE,Price (NOTE_PRICE),NOTE_EDITION,Edition (NOTE_EDITION),BASE_PER,Base year,UNIT_MEAS,Measure unit,UNIT_MULT,Multiplication unit
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2019,10065.2,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2020,10500.7,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2021,10205.6,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2022,10315.5,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2023,11324.3,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2024,12139.4,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2025,12582,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,C22_23,'Manufacture of rubber and plastic products, and other non-metallic mineral products',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2016,22113.1,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,C22_23,'Manufacture of rubber and plastic products, and other non-metallic mineral products',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2017,22766,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,C22_23,'Manufacture of rubber and plastic products, and other non-metallic mineral products',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2018,23562.7,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,C22_23,'Manufacture of rubber and plastic products, and other non-metallic mineral products',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2019,23360.9,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,C22_23,'Manufacture of rubber and plastic products, and other non-metallic mineral products',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2020,22154.5,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,C22_23,'Manufacture of rubber and plastic products, and other non-metallic mineral products',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2021,25787.5,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,C22_23,'Manufacture of rubber and plastic products, and other non-metallic mineral products',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2022,27120.5,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,C22_23,'Manufacture of rubber and plastic products, and other non-metallic mineral products',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2023,30382,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,C22_23,'Manufacture of rubber and plastic products, and other non-metallic mineral products',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2024,30604.8,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,C22_23,'Manufacture of rubber and plastic products, and other non-metallic mineral products',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2025,29973,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
